Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
CHQ39,13.8,Area010,1996,178.7448,Antiseptics,mild,0.18614115,MidTownResidential,Tier 3,Unknown,283.4448
WBN96,7.415,Area010,1996,199.35299999999998,Analgesics,critical,0.02479078,MidTownResidential,Tier 3,Unknown,1061.765
ENI41,,Area027,1983,143.5284,Hreplacements,critical,0.025203915,CityLimits,Tier 3,Medium,4463.3372
IBY35,14.95,Area045,2000,242.2668,Antacids,mild,0.028943701000000002,DownTown,Tier 2,Unknown,3338.1352
WVF37,,Area027,1983,133.3388,Analgesics,critical,0.125119359,CityLimits,Tier 3,Medium,2094.4208
CHQ39,13.8,Area035,2002,180.2448,Antiseptics,mild,0.116422709,DownTown,Tier 2,Small,3010.5616
BEB14,15.3,Area013,1985,65.064,Hreplacements,critical,0.05492285,DownTown,Tier 3,High,1444.6
HMD10,19.0,Area045,2000,111.0674,Antimalarial,critical,0.135123201,DownTown,Tier 2,Unknown,927.9392
QEI11,8.785,Area017,2005,119.0228,Hreplacements,mild,0.082514712,DownTown,Tier 2,Unknown,1439.2736
CKE54,21.3,Area045,2000,57.1744,Antibiotics,critical,0.041180789,DownTown,Tier 2,Unknown,1018.488
HHY36,,Area019,1983,139.6336,Statins,mild,0.17209690800000002,MidTownResidential,Tier 1,Small,240.8336
RXO14,10.9,Area010,1996,54.5086,Antiseptics,mild,0.062617765,MidTownResidential,Tier 3,Unknown,157.6086
SKG14,21.65,Area046,1995,194.4292,Antimalarial,mild,0.09679928300000001,DownTown,Tier 1,Small,2302.1504
NGC14,8.69,Area049,1997,198.053,Analgesics,mild,0.095367244,DownTown,Tier 1,Medium,1631.024
FLH42,9.3,Area049,1997,257.7092,Antacids,critical,0.043311950999999994,DownTown,Tier 1,Medium,7085.2576
SZG51,,Area027,1983,107.5726,Mstablizers,critical,0.047244601,CityLimits,Tier 3,Medium,2070.452
EJJ98,18.55,Area045,2000,273.89099999999996,Analgesics,mild,0.013000000000000001,DownTown,Tier 2,Unknown,901.9730000000001
NIC11,12.95,Area017,2005,239.2694,Hreplacements,mild,0.053144377,DownTown,Tier 2,Unknown,6735.7126
PYE12,21.55,Area045,2000,158.9418,Antiseptics,mild,0.027251461,DownTown,Tier 2,Unknown,2761.5524
DZO55,6.085,Area035,2002,131.3098,Antacids,mild,0.10557614400000001,DownTown,Tier 2,Small,2643.7058
LSZ55,15.1,Area046,1995,86.3012,Antibiotics,critical,0.077207277,DownTown,Tier 1,Small,1327.4192
YQO80,16.15,Area017,2005,164.763,Hreplacements,critical,0.022995002,DownTown,Tier 2,Unknown,3868.112
FSJ13,,Area019,1983,160.7366,Antibiotics,mild,0.11778432900000001,MidTownResidential,Tier 1,Small,264.1366
CEI26,8.375,Area018,2007,153.0128,Antipyretics,mild,0.07158462,Industrial,Tier 3,Medium,1982.5664
TIG24,7.89,Area013,1985,95.9908,Antibiotics,mild,0.11850944,DownTown,Tier 3,High,2042.4884
TAS13,20.15,Area035,2002,70.7562,Antimalarial,mild,0.049031137,DownTown,Tier 2,Small,1238.8678
DJA22,13.1,Area017,2005,136.5704,Hreplacements,critical,0.10718548300000001,DownTown,Tier 2,Unknown,2115.7264
QGU83,16.05,Area018,2007,125.6518,Hreplacements,mild,0.102686322,Industrial,Tier 3,Medium,1934.6288
WQX80,,Area027,1983,126.0518,Antibiotics,mild,0.184761077,CityLimits,Tier 3,Medium,5464.0346
NGH10,7.285,Area045,2000,137.6678,OralContraceptives,mild,0.10898960199999999,DownTown,Tier 2,Unknown,621.6712
EVT14,10.405,Area010,1996,43.69,Antiseptics,mild,0.077410783,MidTownResidential,Tier 3,Unknown,146.29
GKZ14,7.245,Area010,1996,138.2652,Antiseptics,mild,0.16870679800000002,MidTownResidential,Tier 3,Unknown,758.826
CBZ43,13.45,Area013,1985,136.8046,Cardiac,critical,0.055277867,DownTown,Tier 3,High,486.5138
RAH15,,Area027,1983,188.7318,Antibiotics,critical,0.056978369,CityLimits,Tier 3,Medium,2639.0452
VFV14,11.95,Area017,2005,239.6668,Hreplacements,critical,0.09861751699999999,DownTown,Tier 2,Unknown,2416.6679999999997
YSA54,21.05,Area018,2007,111.1332,Antiseptics,mild,0.027359584,Industrial,Tier 3,Medium,1650.9979999999998
EHP38,16.8,Area045,2000,155.9418,Hreplacements,critical,0.17024663399999998,DownTown,Tier 2,Unknown,2320.127
SLL15,9.97,Area046,1995,153.2128,Analgesics,mild,0.07843658099999999,DownTown,Tier 1,Small,2126.3792
SZA88,22.05,Area010,1996,132.47299999999998,Antibiotics,mild,0.053421193,MidTownResidential,Tier 3,Unknown,482.519
NDK33,18.8,Area013,1985,150.218,Antimalarial,mild,0.029720132000000003,DownTown,Tier 3,High,532.4540000000001
VYG14,19.05,Area046,1995,155.4444,Antibiotics,mild,0.06807343,DownTown,Tier 1,Small,1999.8772
QBS73,13.45,Area045,2000,264.30400000000003,MuscleRelaxants,mild,0.07779182,DownTown,Tier 2,Unknown,2390.036
SBW86,15.8,Area035,2002,179.9448,Antibiotics,critical,0.013000000000000001,DownTown,Tier 2,Small,2158.3376
BEW10,12.45,Area035,2002,117.4622,Mstablizers,mild,0.069921876,DownTown,Tier 2,Small,536.4488
XQU10,21.05,Area049,1997,223.8902,Hreplacements,mild,0.046942545999999995,DownTown,Tier 1,Medium,4573.1942
DVZ11,10.3,Area018,2007,180.5474,Antiseptics,mild,0.032586115,Industrial,Tier 3,Medium,4324.185
FOK23,16.8,Area013,1985,117.0938,Mstablizers,mild,0.045845997,DownTown,Tier 3,High,3328.8140000000003
HNW92,18.3,Area049,1997,230.1114,Antipyretics,mild,0.06851956099999999,DownTown,Tier 1,Medium,1221.557
SIY12,,Area027,1983,105.041,OralContraceptives,mild,0.024556919,CityLimits,Tier 3,Medium,1754.1970000000001
PIN15,21.0,Area046,1995,207.31099999999998,Mstablizers,critical,0.09373703,DownTown,Tier 1,Small,3451.987
WUK60,21.55,Area035,2002,258.4092,Antipyretics,critical,0.035507877,DownTown,Tier 2,Small,4844.1748
QUH78,18.8,Area045,2000,156.2102,Antipyretics,critical,0.020555176,DownTown,Tier 2,Unknown,2300.153
LTE14,8.455,Area045,2000,43.9874,Antacids,critical,0.181527463,DownTown,Tier 2,Unknown,1136.3346
EEG76,15.3,Area045,2000,62.663999999999994,Cardiac,critical,0.044330907,DownTown,Tier 2,Unknown,858.696
YPI13,16.4,Area046,1995,229.7166,Antibiotics,mild,0.0682059,DownTown,Tier 1,Small,6209.0648
YLO35,11.8,Area018,2007,176.7842,Hreplacements,critical,0.024026594,Industrial,Tier 3,Medium,2765.5472
JFX10,18.4,Area046,1995,151.7838,Cardiac,critical,0.059808553,DownTown,Tier 1,Small,1517.838
XBP87,11.3,Area046,1995,260.475,Antiseptics,mild,0.034425341,DownTown,Tier 1,Small,3109.1
IHE15,14.1,Area045,2000,151.6838,Antacids,critical,0.127085368,DownTown,Tier 2,Unknown,2501.2246
EIJ11,16.4,Area035,2002,248.4248,Antiseptics,mild,0.072313603,DownTown,Tier 2,Small,4379.4464
BGC59,21.65,Area049,1997,131.2072,Hreplacements,mild,0.013000000000000001,DownTown,Tier 1,Medium,1583.0864
KVN10,18.0,Area018,2007,258.7776,Antiseptics,mild,0.039729068,Industrial,Tier 3,Medium,6552.6176
BAE68,5.89,Area045,2000,121.486,Analgesics,mild,0.013000000000000001,DownTown,Tier 2,Unknown,1358.046
BDC33,,Area019,1983,105.1436,Antacids,mild,0.26937539,MidTownResidential,Tier 1,Small,680.2616
YQV21,18.55,Area049,1997,263.7724,Antiseptics,mild,0.126694957,DownTown,Tier 1,Medium,6153.1376
GMV25,12.4,Area045,2000,201.8846,Antibiotics,mild,0.12389655,DownTown,Tier 2,Unknown,2214.9306
AFS55,7.475,Area046,1995,104.6752,Antimalarial,critical,0.192077475,DownTown,Tier 1,Small,1455.2528
HIQ11,16.3,Area045,2000,134.1414,Antacids,mild,0.059469277,DownTown,Tier 2,Unknown,1453.2554
AKD11,,Area019,1983,240.301,Mstablizers,mild,0.074999648,MidTownResidential,Tier 1,Small,802.1030000000001
OBJ55,9.695,Area049,1997,264.004,Statins,mild,0.085088552,DownTown,Tier 1,Medium,4667.072
DAW29,19.3,Area018,2007,138.9994,Tranquilizers,mild,0.032465205,Industrial,Tier 3,Medium,2554.4886
VBX12,,Area019,1983,93.2908,Cardiac,mild,0.031632082,MidTownResidential,Tier 1,Small,616.3448
HAW38,7.685,Area017,2005,44.6874,Hreplacements,critical,0.137410284,DownTown,Tier 2,Unknown,501.1614
BNU14,8.85,Area035,2002,131.3072,Antibiotics,critical,0.04393877400000001,DownTown,Tier 2,Small,2195.6224
ZRM95,8.705,Area013,1985,219.2296,Antipyretics,mild,0.17206294800000002,DownTown,Tier 3,High,2813.4848
SLH10,,Area027,1983,70.8536,Antibiotics,critical,0.084106549,CityLimits,Tier 3,Medium,2256.876
ZFU57,15.9,Area046,1995,189.9976,Antiseptics,mild,0.072405152,DownTown,Tier 1,Small,3734.952
POR18,,Area019,1983,185.33700000000002,Mstablizers,mild,0.150870237,MidTownResidential,Tier 1,Small,465.874
UNO45,13.9,Area045,2000,115.399,OralContraceptives,critical,0.075827447,DownTown,Tier 2,Unknown,1557.786
SIJ28,12.45,Area017,2005,160.2708,Antipyretics,critical,0.021326735,DownTown,Tier 2,Unknown,2069.1204
YEY31,20.8,Area049,1997,192.5608,Antiseptics,mild,0.028749341,DownTown,Tier 1,Medium,3420.6944
GFI37,9.235,Area045,2000,61.835,Antipyretics,mild,0.030191055,DownTown,Tier 2,Unknown,961.895
PVE70,19.55,Area049,1997,176.2526,Antifungal,mild,0.073342304,DownTown,Tier 1,Medium,1757.526
NAI10,10.18,Area045,2000,219.92700000000002,Antiseptics,mild,0.111822387,DownTown,Tier 2,Unknown,2000.543
CGQ37,21.55,Area017,2005,193.8924,Cardiac,critical,0.025063121,DownTown,Tier 2,Unknown,2519.2012
CBB32,19.0,Area010,1996,194.4292,Antipyretics,mild,0.15997346199999998,MidTownResidential,Tier 3,Unknown,660.2876
SFI23,10.4,Area013,1985,136.8362,Mstablizers,mild,0.186973652,DownTown,Tier 3,High,1874.7068
WOX94,15.45,Area049,1997,207.41099999999997,Antiseptics,mild,0.013000000000000001,DownTown,Tier 1,Medium,3844.809
IHP10,7.995,Area035,2002,202.382,Antifungal,mild,0.08886417099999999,DownTown,Tier 2,Small,6870.87
DGV14,16.15,Area013,1985,271.591,Antipyretics,critical,0.032495051000000004,DownTown,Tier 3,High,10369.649
VGE44,11.1,Area046,1995,55.506,Analgesics,mild,0.026841737,DownTown,Tier 1,Small,1324.756
CPF13,17.9,Area046,1995,189.0344,Antiseptics,mild,0.040579198,DownTown,Tier 1,Small,1718.9096
VVP12,6.89,Area018,2007,72.2168,Hreplacements,critical,0.06983339400000001,Industrial,Tier 3,Medium,1327.4192
ZEP43,,Area027,1983,117.228,OralContraceptives,mild,0.039749991,CityLimits,Tier 3,Medium,2989.256
CUP12,12.95,Area049,1997,198.524,Antibiotics,mild,0.053577877999999995,DownTown,Tier 1,Medium,1417.9679999999998
GYT13,7.935,Area010,1996,183.4396,Antiseptics,mild,0.058308629,MidTownResidential,Tier 3,Unknown,461.8792
AUU56,20.5,Area017,2005,190.6318,Hreplacements,mild,0.048384612,DownTown,Tier 2,Unknown,3541.2042
XPX11,,Area019,1983,44.919,OralContraceptives,mild,0.037546148,MidTownResidential,Tier 1,Small,149.619
PRU14,16.3,Area013,1985,136.0362,Tranquilizers,mild,0.084312064,DownTown,Tier 3,High,3133.0688
UCV73,7.705,Area035,2002,138.4678,Hreplacements,mild,0.149275173,DownTown,Tier 2,Small,1130.3424
VGE44,11.1,Area017,2005,55.306000000000004,Analgesics,mild,0.026920032000000003,DownTown,Tier 2,Unknown,905.302
DSK43,,Area027,1983,209.8742,Antibiotics,critical,0.055949109000000004,CityLimits,Tier 3,Medium,4094.4840000000004
JYY11,9.73,Area013,1985,208.1768,Analgesics,mild,0.030311312000000003,DownTown,Tier 3,High,3857.4592
BXE31,7.47,Area018,2007,73.7826,Antimalarial,mild,0.023674255,Industrial,Tier 3,Medium,887.9912
ALV12,6.49,Area045,2000,208.111,OralContraceptives,mild,0.055707322999999996,DownTown,Tier 2,Unknown,3059.165
FAY70,,Area027,1983,59.6008,Stimulants,critical,0.045892112,CityLimits,Tier 3,Medium,1631.024
GCD72,16.8,Area035,2002,51.876999999999995,Analgesics,mild,0.066362086,DownTown,Tier 2,Small,848.709
CEI27,,Area027,1983,68.7904,Cardiac,critical,0.067114924,CityLimits,Tier 3,Medium,1167.6272
LOK28,10.6,Area017,2005,135.8388,Statins,mild,0.055530668,DownTown,Tier 2,Unknown,2961.2924
HHY36,20.15,Area018,2007,139.2336,Statins,mild,0.104237452,Industrial,Tier 3,Medium,1391.336
WJO14,11.8,Area018,2007,58.5376,Antipyretics,critical,0.061403392,Industrial,Tier 3,Medium,640.3136
NZA81,,Area027,1983,60.8008,Hreplacements,mild,0.043657949,CityLimits,Tier 3,Medium,1125.016
IKW10,14.3,Area045,2000,265.3014,Antiseptics,mild,0.054909345,DownTown,Tier 2,Unknown,5978.0322
EKB23,,Area027,1983,188.237,Stimulants,mild,0.08504818,CityLimits,Tier 3,Medium,6994.043000000001
UIA89,11.1,Area035,2002,94.9908,Antacids,critical,0.069375879,DownTown,Tier 2,Small,1119.6896
VUG26,21.5,Area017,2005,206.111,Mstablizers,critical,0.13102509099999998,DownTown,Tier 2,Unknown,2666.343
CCH12,15.45,Area017,2005,133.8046,Antifungal,mild,0.051123176,DownTown,Tier 2,Unknown,2105.0736
ZOJ13,9.455,Area010,1996,198.753,Antimalarial,mild,0.21293588100000002,MidTownResidential,Tier 3,Unknown,492.506
RMO57,6.62,Area013,1985,112.0674,Tranquilizers,mild,0.013000000000000001,DownTown,Tier 3,High,1233.5414
FSJ13,12.4,Area035,2002,161.6366,Antibiotics,mild,0.072835659,DownTown,Tier 2,Small,3135.732
UET42,12.195,Area017,2005,143.2284,Antibiotics,mild,0.048949725,DownTown,Tier 2,Unknown,3408.71
WQX80,16.9,Area045,2000,124.4518,Antibiotics,mild,0.18594691600000002,DownTown,Tier 2,Unknown,1934.6288
UMG13,7.93,Area035,2002,66.1588,Hreplacements,critical,0.023937228999999997,DownTown,Tier 2,Small,914.6232
HST20,18.5,Area049,1997,172.7578,Antimalarial,mild,0.16954186100000002,DownTown,Tier 1,Medium,3001.2404
NQW13,19.5,Area045,2000,54.4086,Tranquilizers,mild,0.013000000000000001,DownTown,Tier 2,Unknown,1228.215
EZH74,8.69,Area013,1985,262.2066,Antiseptics,mild,0.10570568300000001,DownTown,Tier 3,High,4380.1122
NPE65,,Area019,1983,155.5418,OralContraceptives,critical,0.12200383199999999,MidTownResidential,Tier 1,Small,260.1418
VKX48,,Area027,1983,159.005,Antibiotics,mild,0.061980155999999995,CityLimits,Tier 3,Medium,3109.1
TTJ13,21.5,Area049,1997,105.2752,Hreplacements,critical,0.134442754,DownTown,Tier 1,Medium,1455.2528
WLW19,6.475,Area010,1996,117.0622,Hreplacements,critical,0.06237018,MidTownResidential,Tier 3,Unknown,324.7244
MQO56,9.665,Area017,2005,49.9506,Statins,mild,0.08525288800000001,DownTown,Tier 2,Unknown,947.9132
SZA88,22.05,Area013,1985,134.47299999999998,Antibiotics,mild,0.037129332,DownTown,Tier 3,High,3069.152
SLL15,,Area027,1983,156.0128,Analgesics,mild,0.078119701,CityLimits,Tier 3,Medium,4139.7584
MVI14,,Area019,1983,136.9994,Antibiotics,mild,0.013000000000000001,MidTownResidential,Tier 1,Small,369.9988
OGH10,,Area027,1983,199.0898,Hreplacements,critical,0.041871235,CityLimits,Tier 3,Medium,2170.9878
VSA14,17.5,Area035,2002,201.1162,Antiseptics,mild,0.013000000000000001,DownTown,Tier 2,Small,3384.0754
YTK96,,Area019,1983,85.8354,Antiseptics,mild,0.060098175,MidTownResidential,Tier 1,Small,263.4708
OCC17,13.1,Area013,1985,127.2492,Tranquilizers,mild,0.021554052,DownTown,Tier 3,High,2082.4364
OMK35,11.9,Area045,2000,96.4224,Tranquilizers,mild,0.048264298,DownTown,Tier 2,Unknown,539.112
SWG81,,Area027,1983,91.6618,Mstablizers,mild,0.021499464,CityLimits,Tier 3,Medium,1643.6742
NMP43,12.195,Area018,2007,274.6568,Antipyretics,mild,0.150368051,Industrial,Tier 3,Medium,4858.8224
SBH11,13.4,Area017,2005,156.6444,Analgesics,mild,0.042949818,DownTown,Tier 2,Unknown,3886.7544
NAZ41,7.285,Area045,2000,195.1924,Mstablizers,mild,0.018677876,DownTown,Tier 2,Unknown,1778.8316
RFB10,8.65,Area018,2007,50.2454,Antibiotics,mild,0.041711412,Industrial,Tier 3,Medium,490.5086
KFB59,,Area027,1983,89.3302,OralContraceptives,mild,0.039194237,CityLimits,Tier 3,Medium,2014.5248
HJZ96,14.6,Area046,1995,161.6708,OralContraceptives,mild,0.07656617,DownTown,Tier 1,Small,3724.2992
SAC31,9.27,Area017,2005,181.5422,Analgesics,mild,0.047647829,DownTown,Tier 2,Unknown,3216.9596
IGC14,19.9,Area046,1995,110.2358,Stimulants,mild,0.165058281,DownTown,Tier 1,Small,314.0716
DDB57,15.6,Area013,1985,222.8586,Antimalarial,critical,0.062634817,DownTown,Tier 3,High,3278.8790000000004
SLY12,10.18,Area035,2002,164.1682,Statins,mild,0.099764795,DownTown,Tier 2,Small,1942.6184
PYY23,,Area027,1983,234.1404,Antimalarial,critical,0.036417003999999996,CityLimits,Tier 3,Medium,7314.2928
PIN15,21.0,Area017,2005,208.71099999999998,Mstablizers,critical,0.094193712,DownTown,Tier 2,Unknown,2666.343
CYJ45,,Area027,1983,162.9024,Tranquilizers,mild,0.038164132,CityLimits,Tier 3,Medium,6185.096
TTV84,17.4,Area018,2007,137.3362,OralContraceptives,critical,0.060996608,Industrial,Tier 3,Medium,1497.1982
OIU85,9.665,Area035,2002,201.9188,Antibiotics,critical,0.052836895,DownTown,Tier 2,Small,2207.6068
JTJ10,17.15,Area018,2007,66.1956,Hreplacements,mild,0.070546914,Industrial,Tier 3,Medium,604.3604
LCT65,,Area027,1983,51.848,Tranquilizers,mild,0.050711337999999995,CityLimits,Tier 3,Medium,1471.2320000000002
BYA70,,Area027,1983,121.2912,Antibiotics,mild,0.082851683,CityLimits,Tier 3,Medium,1423.2944
IEA75,,Area019,1983,153.2154,Antipyretics,mild,0.170528118,MidTownResidential,Tier 1,Small,254.8154
NEH32,11.695,Area035,2002,68.322,Hreplacements,mild,0.12507602,DownTown,Tier 2,Small,772.1419999999999
VPJ12,8.125,Area010,1996,164.8998,Cardiac,critical,0.091057026,MidTownResidential,Tier 3,Unknown,266.7998
QUH78,18.8,Area018,2007,154.9102,Antipyretics,critical,0.020570599,Industrial,Tier 3,Medium,2300.153
PJB12,17.0,Area049,1997,142.5942,Cardiac,mild,0.135684413,DownTown,Tier 1,Medium,2365.4014
LFG35,8.1,Area035,2002,58.9034,Mstablizers,mild,0.05048996,DownTown,Tier 2,Small,404.6204
IKU77,14.95,Area017,2005,65.8588,Hreplacements,critical,0.025823829,DownTown,Tier 2,Unknown,1029.1408
CPF13,17.9,Area013,1985,186.9344,Antiseptics,mild,0.040556247000000004,DownTown,Tier 3,High,2075.7784
IXN93,13.45,Area013,1985,198.2872,Antibiotics,critical,0.144973625,DownTown,Tier 3,High,2571.1336
VKW64,14.95,Area049,1997,196.6924,Hreplacements,mild,0.049016619000000004,DownTown,Tier 1,Medium,1408.6468
JZA46,14.3,Area049,1997,206.3426,Cardiac,critical,0.09664371599999999,DownTown,Tier 1,Medium,2683.6538
RYG11,9.9,Area046,1995,199.053,Cardiac,critical,0.053205535,DownTown,Tier 1,Small,7703.12
YNH71,17.0,Area045,2000,263.7724,Mstablizers,mild,0.086816097,DownTown,Tier 2,Unknown,2126.3792
XHQ12,21.8,Area035,2002,50.3822,Antiseptics,mild,0.045762495,DownTown,Tier 2,Small,1370.0304
VXA87,,Area027,1983,131.344,Analgesics,mild,0.013000000000000001,CityLimits,Tier 3,Medium,2509.88
GMI62,17.15,Area013,1985,188.33700000000002,Antacids,mild,0.094719458,DownTown,Tier 3,High,2759.555
WII66,18.0,Area013,1985,71.2562,Hreplacements,critical,0.074992874,DownTown,Tier 3,High,468.5372
YUE24,18.05,Area018,2007,268.6988,Antibiotics,mild,0.09465147,Industrial,Tier 3,Medium,1654.9928
QQK28,14.65,Area045,2000,157.8392,OralContraceptives,mild,0.152735226,DownTown,Tier 2,Unknown,3990.6192
SIZ31,12.695,Area013,1985,243.4616,Antimalarial,critical,0.082529262,DownTown,Tier 3,High,6206.4016
MDT12,21.0,Area049,1997,136.2362,Statins,mild,0.013000000000000001,DownTown,Tier 1,Medium,1748.8706
XHP14,11.495,Area035,2002,54.9428,Hreplacements,mild,0.054934387,DownTown,Tier 2,Small,728.1992
TVT11,21.8,Area013,1985,130.4756,Antibiotics,mild,0.049110222,DownTown,Tier 3,High,2172.9852
RQS74,10.6,Area017,2005,193.2292,OralContraceptives,mild,0.013000000000000001,DownTown,Tier 2,Unknown,4126.4424
TVD11,,Area027,1983,210.4742,Cardiac,critical,0.06636162,CityLimits,Tier 3,Medium,6284.3002
OOB26,8.945,Area035,2002,52.6112,Hreplacements,critical,0.079693437,DownTown,Tier 2,Small,1178.28
JHT69,,Area027,1983,94.4592,Antibiotics,critical,0.122459733,CityLimits,Tier 3,Medium,1433.9472
DST32,,Area019,1983,111.07,Antibiotics,mild,0.33411501,MidTownResidential,Tier 1,Small,312.74
IFX12,16.3,Area013,1985,118.8938,Antifungal,mild,0.166861181,DownTown,Tier 3,High,1506.5194
LME51,21.8,Area046,1995,100.0172,Antifungal,mild,0.154792841,DownTown,Tier 1,Small,1272.8236
YPR99,12.3,Area035,2002,231.8798,Cardiac,critical,0.14612044,DownTown,Tier 2,Small,4300.2162
OJT30,20.55,Area045,2000,64.6956,Antipyretics,mild,0.114980245,DownTown,Tier 2,Unknown,986.5296
QRB67,20.65,Area049,1997,175.6184,Mstablizers,critical,0.075625641,DownTown,Tier 1,Medium,1764.184
YOR12,6.49,Area018,2007,113.199,Antimalarial,critical,0.057432887,Industrial,Tier 3,Medium,1764.184
IZR59,6.33,Area045,2000,129.6756,Antiseptics,mild,0.021664064,DownTown,Tier 2,Unknown,718.878
IVE63,17.55,Area035,2002,136.5046,Antibiotics,mild,0.070385239,DownTown,Tier 2,Small,1482.5506
AKD11,13.95,Area045,2000,241.701,Mstablizers,mild,0.048482562,DownTown,Tier 2,Unknown,2639.711
CBI10,8.8,Area018,2007,66.5588,Antiseptics,mild,0.10980600800000001,Industrial,Tier 3,Medium,800.1056
MSX11,12.8,Area046,1995,142.1626,Tranquilizers,mild,0.030642229,DownTown,Tier 1,Small,2998.5772
JCW15,7.455,Area017,2005,224.25599999999997,Antimalarial,critical,0.10819530599999999,DownTown,Tier 2,Unknown,2456.616
HQW98,8.08,Area017,2005,196.824,Antibiotics,mild,0.079997921,DownTown,Tier 2,Unknown,2722.9359999999997
ZDE75,22.0,Area049,1997,161.0366,Antiseptics,mild,0.052306822,DownTown,Tier 1,Medium,3438.0052
LJD10,21.3,Area010,1996,53.4086,Mstablizers,mild,0.070527544,MidTownResidential,Tier 3,Unknown,202.2172
MGN14,,Area027,1983,209.6426,OralContraceptives,critical,0.08555935099999999,CityLimits,Tier 3,Medium,3870.1094
CQU27,7.745,Area017,2005,104.4436,Mstablizers,mild,0.042859710999999995,DownTown,Tier 2,Unknown,1531.154
MIH17,18.9,Area018,2007,192.8976,Antiseptics,mild,0.028750947000000002,Industrial,Tier 3,Medium,1742.8784
RFA13,18.9,Area046,1995,56.306000000000004,Antifungal,critical,0.013000000000000001,DownTown,Tier 1,Small,439.24199999999996
YEY91,,Area019,1983,164.963,Hreplacements,mild,0.19658896,MidTownResidential,Tier 1,Small,425.926
MBM13,,Area027,1983,132.5072,Mstablizers,critical,0.06657685,CityLimits,Tier 3,Medium,3665.7088
LOK28,10.6,Area013,1985,134.7388,Statins,mild,0.055256257,DownTown,Tier 3,High,1722.9044
FWU13,16.15,Area013,1985,265.1698,Antiseptics,mild,0.073927824,DownTown,Tier 3,High,4932.7262
HNJ12,8.26,Area018,2007,102.6146,Analgesics,mild,0.090508015,Industrial,Tier 3,Medium,1207.5752
LIC37,14.45,Area013,1985,191.0976,OralContraceptives,mild,0.04964158900000001,DownTown,Tier 3,High,6270.3184
CBZ43,13.45,Area018,2007,135.3046,Cardiac,critical,0.055485444,Industrial,Tier 3,Medium,1856.0644
KOF27,,Area027,1983,203.9162,Antipyretics,critical,0.027721719,CityLimits,Tier 3,Medium,5308.2374
GWU14,19.5,Area049,1997,260.4092,Antibiotics,critical,0.079400129,DownTown,Tier 1,Medium,5840.2116
GRD25,7.56,Area017,2005,163.1366,Antimalarial,critical,0.022923732000000002,DownTown,Tier 2,Unknown,3891.415
SGZ11,10.495,Area049,1997,89.5644,Mstablizers,critical,0.064697108,DownTown,Tier 1,Medium,977.2084
BEW10,12.45,Area049,1997,117.1622,Mstablizers,mild,0.070021156,DownTown,Tier 1,Medium,2124.3818
SBW86,15.8,Area049,1997,180.0448,Antibiotics,critical,0.07191884400000001,DownTown,Tier 1,Medium,3351.4512
ALQ91,17.4,Area013,1985,43.1558,OralContraceptives,critical,0.172595473,DownTown,Tier 3,High,452.55800000000005
DFL12,18.15,Area017,2005,121.7544,Hreplacements,critical,0.093141165,DownTown,Tier 2,Unknown,2126.3792
FWX31,20.65,Area010,1996,176.3816,Antimalarial,critical,0.122667698,MidTownResidential,Tier 3,Unknown,784.1264
XOT50,8.745,Area049,1997,83.6354,Mstablizers,mild,0.050690730999999996,DownTown,Tier 1,Medium,564.4124
CYY10,7.03,Area013,1985,97.3882,Analgesics,mild,0.058334098,DownTown,Tier 3,High,1916.6522
WEE24,15.15,Area035,2002,175.421,OralContraceptives,critical,0.038891588,DownTown,Tier 2,Small,3049.178
YSQ17,7.08,Area017,2005,274.0568,Hreplacements,critical,0.013000000000000001,DownTown,Tier 2,Unknown,2749.5679999999998
PZS93,,Area027,1983,105.941,Hreplacements,critical,0.052031927,CityLimits,Tier 3,Medium,1850.7379999999998
UNK81,16.55,Area046,1995,227.6192,OralContraceptives,mild,0.10281680800000001,DownTown,Tier 1,Small,5721.6992
VMN13,,Area027,1983,49.848,MuscleRelaxants,mild,0.044186800000000005,CityLimits,Tier 3,Medium,872.012
SWF56,,Area027,1983,109.2042,Antimalarial,mild,0.11093725199999999,CityLimits,Tier 3,Medium,5073.21
ZXN29,,Area027,1983,115.499,Antacids,critical,0.035170592,CityLimits,Tier 3,Medium,3312.1690000000003
BAE93,19.55,Area046,1995,121.95700000000001,Antipyretics,critical,0.19629488,DownTown,Tier 1,Small,1650.9979999999998
GYZ10,20.9,Area035,2002,52.577,Tranquilizers,mild,0.060888606,DownTown,Tier 2,Small,718.878
YSI44,,Area027,1983,110.2042,Mstablizers,critical,0.09191247300000001,CityLimits,Tier 3,Medium,3386.7386
LYV84,7.355,Area035,2002,171.292,Antibiotics,mild,0.038403898,DownTown,Tier 2,Small,2829.4640000000004
IAP53,,Area027,1983,156.9102,Analgesics,mild,0.187232377,CityLimits,Tier 3,Medium,2008.5326
VRD44,22.05,Area013,1985,203.6478,Stimulants,mild,0.10218638699999999,DownTown,Tier 3,High,6119.1818
PRD78,,Area027,1983,271.39099999999996,Hreplacements,critical,0.137668026,CityLimits,Tier 3,Medium,5635.811
LRF62,13.6,Area013,1985,126.2834,Hreplacements,mild,0.049908932999999996,DownTown,Tier 3,High,2186.3012
